BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 44
	and p_type like '%COPPER'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'EUROPE'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'EUROPE'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                 |     s_phone     |                                              s_comment                                              
   9822.08 | Supplier#000013034        | FRANCE                    |    888025 | Manufacturer#2            | M7daa6zJWYrT1YfUn6UzM                    | 16-513-402-6882 | iously regular accounts nag among the deposits. furiously unus
   9821.49 | Supplier#000081219        | RUSSIA                    |   1756201 | Manufacturer#4            | UTg6hxwaY3WZuiOTtt6W5jg tq,0PrC          | 32-525-511-3618 | ironic foxes about the furiously pen
   9818.19 | Supplier#000091654        | FRANCE                    |    216647 | Manufacturer#3            | AjNG2toKCTfl                             | 16-219-789-8342 | lithely among the requests. sl
   9818.19 | Supplier#000091654        | FRANCE                    |    316644 | Manufacturer#2            | AjNG2toKCTfl                             | 16-219-789-8342 | lithely among the requests. sl
   9816.83 | Supplier#000076625        | GERMANY                   |   1601576 | Manufacturer#5            | DzbjIJOQ,7RZsbepISCxW1Lm                 | 17-173-382-2333 | requests haggle. ruthless pinto beans along the furiously regula
    9814.5 | Supplier#000019945        | ROMANIA                   |   1944887 | Manufacturer#4            |  Y6YcWcdK31rTOxGAYA,oZKgaoyzBPgQ         | 29-732-301-5529 |  blithely fluffy packages. sl
      9811 | Supplier#000035842        | GERMANY                   |    685829 | Manufacturer#4            | CTI,fiCGFAY                              | 17-244-409-3748 |  hinder carefully about the ironic, even deposits. carefully pending asymptotes are slyly b
   9809.61 | Supplier#000021925        | GERMANY                   |   1396911 | Manufacturer#1            | nWbOQ60h1lvfJn,jhyLJeMGSbiA67            | 17-828-976-5749 |  furiously above the blithely b
   9807.53 | Supplier#000000437        | GERMANY                   |   1475422 | Manufacturer#1            | HuqIk0sK4yC6x5be,cTlPrFqqBCHYf           | 17-652-134-3031 | usly bold deposits about the pending
   9806.15 | Supplier#000068269        | FRANCE                    |   1693220 | Manufacturer#2            | 1qnj7,4ICJ                               | 16-171-869-7268 |  above the furiously ironic pinto beans. express pinto beans slee
   9804.85 | Supplier#000048437        | ROMANIA                   |    873412 | Manufacturer#2            | hlJANS7iFg6oaYf6IWK6ddYCl,UkVKpJ68Z6     | 29-657-201-8948 | xes haggle closely carefully pending waters. even, special deposits hag
   9804.85 | Supplier#000048437        | ROMANIA                   |   1823418 | Manufacturer#4            | hlJANS7iFg6oaYf6IWK6ddYCl,UkVKpJ68Z6     | 29-657-201-8948 | xes haggle closely carefully pending waters. even, special deposits hag
   9802.94 | Supplier#000046805        | UNITED KINGDOM            |   1996766 | Manufacturer#4            | w5TSNAWGEKIcDfHUkv5XJXBA5Uofnn           | 33-704-325-8197 |  the regular asymptotes. blithely pending packages 
   9798.78 | Supplier#000071355        | ROMANIA                   |    296348 | Manufacturer#5            | b8iyQfGv6ZgHiDr9j                        | 29-229-565-8000 | ts. quickly final ideas slee
   9794.77 | Supplier#000023968        | FRANCE                    |    173965 | Manufacturer#1            | kkV 05eFetqTjMPPs1s1mrO0BOQe1            | 16-798-687-4963 | hely final accounts after the ironic, pending depos
   9794.77 | Supplier#000023968        | FRANCE                    |   1473939 | Manufacturer#1            | kkV 05eFetqTjMPPs1s1mrO0BOQe1            | 16-798-687-4963 | hely final accounts after the ironic, pending depos
   9793.99 | Supplier#000020982        | ROMANIA                   |   1020981 | Manufacturer#2            | sJZSIUlkU7lQXctqmnWO5IXLF                | 29-164-384-7339 | ts are along the furiously regular deposits. reg
   9790.75 | Supplier#000011853        | RUSSIA                    |    386849 | Manufacturer#2            | z2IJpPBRQSYga                            | 32-444-154-8705 | nal, pending deposits sleep furiously slyly express court
   9789.72 | Supplier#000022073        | GERMANY                   |    797065 | Manufacturer#4            | GLhu4NJ0aGquV5iGv5,emIXWoh               | 17-388-160-1572 |  the final pinto beans wake fluffily special pearls. pint
   9789.61 | Supplier#000034881        | GERMANY                   |   1859826 | Manufacturer#4            | Vc3Dnx0Mwm05YAR                          | 17-237-600-1480 | ependencies above the regular packages nag blithel
   9788.73 | Supplier#000083261        | FRANCE                    |   1733226 | Manufacturer#1            | 1eof4IF4xyXiEgrc,FcLV7SHf                | 16-653-115-5484 | to beans. quickly even dolphins are. requests sl
   9784.67 | Supplier#000011493        | GERMANY                   |    886484 | Manufacturer#4            | jb1kJ03W0b05divAXo                       | 17-967-548-3812 | final accounts at the final, regular asympt
   9780.07 | Supplier#000017515        | ROMANIA                   |     17514 | Manufacturer#5            | mAAZEf7M,NbmwV7mHq4l2FKYVB               | 29-119-202-9031 |  sleep furiously carefully even dependencies. slyly dogged ideas h
   9777.75 | Supplier#000030124        | RUSSIA                    |   1030123 | Manufacturer#1            | vQT4tgo EJSFpgBqp35tVK1,p3n8 Rv          | 32-554-818-8924 | ounts sleep slyly above the regular dolphins! regular excuses sleep daringly 
   9774.84 | Supplier#000025699        | ROMANIA                   |       698 | Manufacturer#4            | 5cEEq8Av,IDKbZXbG7ZIrInhksLl             | 29-284-175-9960 | ged, ironic dependencies. ironic dependencies hag
   9774.84 | Supplier#000025699        | ROMANIA                   |    425698 | Manufacturer#3            | 5cEEq8Av,IDKbZXbG7ZIrInhksLl             | 29-284-175-9960 | ged, ironic dependencies. ironic dependencies hag
   9767.99 | Supplier#000000135        | GERMANY                   |   1750100 | Manufacturer#2            | F4Uy ZQNU6ESTmO3mrL,mI                   | 17-290-812-8855 | courts wake slyly instructions. furiously silent requests cajol
(100 rows)

COMMIT;
COMMIT
